,Unnamed: 0,FacultyID,DepartmentCode,EntryTypeID,TCAS,HomeRegion,SchoolRegionNameEng,EntryGPA,GPAX,GPA_Eng,GPA_Math,GPA_Sci,GPA_Sco,Q1,Q3,Q4,Q5,Q6,Q8,Q9,Q12,Q13,Q19,Q20,Q21,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Status
6514,9592,12,1207,11,1,0,0,2.67,2.6,2.86,2.3,1.85,2.45,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,MFU student
6515,9593,12,1207,11,2,0,0,3.34,3.36,3.41,2.2,2.9,3.36,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,MFU student
6516,9594,12,1207,52,1,0,0,3.253043206,3,2.78,2.75,2.63,3.32,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,MFU student
6517,9595,12,1207,11,1,1,1,2.85,2.85,3.65,1.94,2.47,2.75,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,MFU student
6518,9596,12,1207,11,1,1,1,2.73,2.61,2.55,3.4,2.75,2.51,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,MFU student
6519,9597,12,1207,52,2,0,0,2.37,2.34,2.37,1.63,1.8,2.57,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,MFU student
6520,9599,12,1207,20,5,0,0,3.02,3,2.76,2.58,2.75,3.47,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,MFU student
6521,9600,12,1207,20,5,0,0,3.253043206,3.24,3.41,2.78,2.62,3.68,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,MFU student
6522,9602,12,1207,20,5,0,0,3.12,3.12,3.8,1.58,2.25,2.54,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,MFU student
6523,9603,12,1207,20,5,0,1,3.253043206,3.64,3.9,2.91,3.25,3.56,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,MFU student
6524,9605,12,1207,20,5,0,0,1.91,1.91,2.32,1.18,1.33,1.87,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,MFU student
6525,9607,12,1207,20,5,0,0,2.93,2.93,2.9,2.03,2.37,2.93,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,MFU student
6526,9609,12,1207,20,5,0,0,3.253043206,2.94,3.55,2.58,2.66,3.47,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,MFU student
6527,9610,12,1207,20,5,1,1,3.81,3.81,3.63,3.89,3.74,3.85,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,MFU student
6528,9612,12,1207,20,5,0,0,3.06,3.06,3.64,2.43,2.12,2.83,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MFU student
6529,9615,12,1207,20,5,0,0,3.253043206,2.81,2.31,2.5,2.87,2.97,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MFU student
6530,9618,12,1207,29,5,0,0,3.02,3.02,3.29,1.76,2,3.42,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,MFU student
6531,9619,12,1207,29,5,1,1,3.5,3.5,3.31,3.46,3.72,3.42,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,MFU student
6532,9621,12,1209,11,1,0,0,3.47,3.48,3.14,3.26,3.5,3.85,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,MFU student
6533,9622,12,1209,11,1,0,0,3.71,3.69,3.43,3.9,3.59,3.83,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,MFU student
6534,9623,12,1209,11,1,1,1,3.28,3.2,3.47,2.64,2.96,2.57,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,MFU student
6535,9624,12,1209,11,2,1,1,2.84,2.84,2.3,2.27,2.53,3.47,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,MFU student
6536,9625,12,1209,11,1,0,0,3.26,3.29,3.27,2.5,2.6,3.61,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,MFU student
6537,9626,12,1209,11,2,0,0,3.03,3.05,3.46,3.04,2.43,3.55,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,MFU student
6538,9627,12,1209,11,1,1,1,3.82,3.81,3.78,3.8,3.81,3.97,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,MFU student
6539,9628,12,1209,10,2,1,1,3.58,3.58,3.36,3.04,3.46,3.85,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,MFU student
6540,9629,12,1209,11,1,1,1,3.39,3.35,3.5,3.06,3.04,3.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,MFU student
6541,9631,12,1209,11,1,0,0,3.31,3.35,3.06,3.23,3.3,3.63,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,MFU student
6542,9632,12,1209,11,1,0,0,3.68,3.67,3.08,3.63,3.75,3.85,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,MFU student
6543,9634,12,1209,11,1,0,0,3.51,3.47,3.42,3.29,3.37,3.75,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,MFU student
6544,9635,12,1209,11,1,0,0,3.3,3.31,3.35,2.73,2.98,3.93,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,MFU student
6545,9636,12,1209,11,1,0,0,3.58,3.61,3.37,3.12,3.5,3.94,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,MFU student
6546,9637,12,1209,11,1,1,1,3.3,3.33,2.88,2.85,3.3,3.97,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,MFU student
6547,9638,12,1209,11,2,0,0,2.7,2.68,2.9,2.28,2.39,2.64,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,MFU student
6548,9639,12,1209,11,1,0,0,3.23,3.29,3.74,2.6,3.34,3.26,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,MFU student
6549,9641,12,1209,11,1,1,1,3.18,3.17,3.91,2.71,2.43,3.94,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,MFU student
6550,9642,12,1209,10,2,1,1,2.64,2.59,2.75,1.89,2.11,3.11,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,MFU student
6551,9643,12,1209,11,1,0,0,3.24,3.22,3.68,2.66,2.83,3.94,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,MFU student
6552,9644,12,1209,11,2,0,0,2.96,2.98,3.58,2.63,2.75,2.79,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,MFU student
6553,9646,12,1209,11,1,0,0,3.253043206,3.38,3.4,3.03,3.09,3.77,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,MFU student
6554,9649,12,1209,11,1,0,0,2.64,2.61,2.56,2.5,2.22,3.1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,MFU student
6555,9650,12,1209,52,1,1,1,3.39,3.38,3.36,3.76,2.83,3.77,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,MFU student
6556,9652,12,1209,29,1,0,0,2.99,3.03,2.96,2.18,2.96,3.5,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,MFU student
6557,9654,12,1209,52,1,0,0,3.63,3.59,3.85,3.08,3.4,3.96,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,MFU student
6558,9655,12,1209,52,1,0,0,2.77,2.78,2.61,2.68,1.92,3.48,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,MFU student
6559,9657,12,1209,11,1,0,0,3.28,3.3,3.55,2.94,3.12,3.5,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,MFU student
6560,9658,12,1209,11,1,0,0,3.25,3.29,3.8,2.78,2.93,3.8,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,MFU student
6561,9660,12,1209,11,1,0,0,3.58,3.55,3.88,2.51,3.7,3.82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,MFU student
6562,9662,12,1209,11,1,1,1,3.39,3.41,3.22,2.63,3.31,3.97,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MFU student
6563,9663,12,1209,11,1,0,0,3.43,3.4,4,2.68,3.18,4,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,MFU student
6564,9665,12,1209,11,2,0,0,2.83,2.81,3.14,2.04,2.3,3.33,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,MFU student
6565,9668,12,1209,11,1,0,0,3.48,3.53,3.84,3.83,2.91,3.88,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,MFU student
6566,9669,12,1209,11,1,0,0,3.253043206,3.59,3.73,3.72,3.26,3.68,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,MFU student
6567,9670,12,1209,11,1,1,1,3.53,3.56,3.5,3.36,3.42,3.53,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,MFU student
6568,9671,12,1209,29,1,1,1,3,2.98,2.87,2.12,3.1,3.03,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,MFU student
6569,9672,12,1209,11,1,0,0,3.07,3.08,3.38,2.71,2.63,3.5,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,MFU student
6570,9673,12,1209,11,1,1,1,3.43,3.38,3.94,2.48,3.31,3.61,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,MFU student
6571,9674,12,1209,11,1,0,0,3.63,3.65,4,3.37,3.33,3.19,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,MFU student
6572,9675,12,1209,52,1,0,0,3.19,3.13,3.9,3,2.74,2.97,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,MFU student
6573,9676,12,1209,52,1,1,1,3.28,3.29,3.44,3,3.17,3.38,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,MFU student
6574,9679,12,1209,11,1,1,1,3.29,3.2,3.12,2.82,3.1,4,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,MFU student
6575,9681,12,1209,11,1,1,1,3.1,3.08,2.91,2.77,2.46,3.93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MFU student
6576,9682,12,1209,11,2,0,0,2.46,2.4,2.37,2,2,3.16,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,MFU student
6577,9683,12,1209,11,1,0,0,3.26,3.28,3.96,2.53,3.12,3.4,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,MFU student
6578,9684,12,1209,11,1,0,0,3.52,3.48,3.84,2.72,3.5,3.6,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,MFU student
6579,9685,12,1209,11,1,0,0,2.87,2.94,3.1,2.58,2.61,3.11,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,MFU student
6580,9686,12,1209,11,1,0,1,3.253043206,3.36,3.3,3.48,2.74,3.77,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,MFU student
6581,9688,12,1209,11,2,0,0,3.5,3.54,4,2.66,3.5,3.78,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,MFU student
6582,9689,12,1209,11,1,0,0,3.31,3.34,3.7,2.72,3.19,3.67,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,MFU student
6583,9692,12,1209,11,1,0,0,3.06,3.01,3.68,3.33,2.23,3.02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,MFU student
6584,9693,12,1209,10,2,1,1,2.8,2.74,3.28,1.43,2.34,3.5,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,MFU student
6585,9694,12,1209,11,1,0,0,3.32,3.34,3.63,3.04,2.95,3.83,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,MFU student
6586,9695,12,1209,11,2,1,1,2.63,2.68,2.5,2.3,2.1,3.47,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,MFU student
6587,9698,12,1209,11,2,1,1,2.63,2.68,2.63,2.23,2.31,3.36,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,MFU student
6588,9699,12,1209,11,2,0,0,3.253043206,3.21,3.76,2.43,3,3.83,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,MFU student
6589,9700,12,1209,11,1,0,0,3.49,3.54,3.9,2.74,2.95,3.68,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,MFU student
6590,9701,12,1209,11,1,0,0,3.75,3.72,3.94,3.44,3.65,3.94,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,MFU student
6591,9702,12,1209,11,1,1,1,3.32,3.41,3.34,2.94,3.1,3.44,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,MFU student
6592,9705,12,1209,11,1,1,1,3.23,3.2,2.88,2.73,3.3,3.39,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MFU student
6593,9706,12,1209,11,2,0,0,3.45,3.46,3.36,2.79,3.4,3.96,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,MFU student
6594,9709,12,1209,20,5,0,0,3.23,3.23,3.17,3.13,3,3.16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MFU student
6595,9711,12,1209,20,5,0,1,3.253043206,3.23,3.37,2.3,3.08,3.62,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,MFU student
6596,9712,12,1209,20,5,0,0,3.253043206,3.52,3.62,3.57,3.24,3.43,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MFU student
6597,9713,12,1209,20,5,0,0,3.24,3.24,2.56,3,2.83,3.36,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,MFU student
6598,9714,12,1209,20,5,0,0,3.253043206,2.84,2.06,2.44,2.84,3.11,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,MFU student
6599,9716,12,1209,20,5,0,0,3.253043206,2.69,2.06,1.96,2.79,2.76,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,MFU student
6600,9717,12,1209,20,5,0,0,3.253043206,3.13,3.48,2.66,2.72,2.95,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,MFU student
6601,9718,12,1209,20,5,0,0,3.253043206,3.38,3.45,3.51,3,3.42,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,MFU student
6602,9720,12,1209,20,5,0,0,3.253043206,3.31,3.65,3.59,2.72,3.39,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,MFU student
6603,9722,12,1209,20,5,0,0,3.253043206,2.96,2.4,1.54,2.78,3.58,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,MFU student
6604,9723,12,1209,20,5,0,0,2.81,2.81,2.9,1.73,2.61,3.35,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,MFU student
6605,9726,12,1209,20,5,0,0,3.02,3.02,2.65,2.15,3.38,3.25,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,MFU student
6606,9729,12,1209,20,5,0,0,3.253043206,3.15,3.41,3.06,2.6,3.48,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,MFU student
6607,9730,12,1209,20,5,0,0,3.17,3.17,2.97,3.02,3.17,3.4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,MFU student
6608,9731,12,1209,20,5,0,0,3.253043206,3.08,3.26,2.58,3.25,3.38,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,MFU student
6609,9732,12,1209,20,5,0,0,3.87,3.87,3.68,3.95,3.91,3.97,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,MFU student
6610,9734,12,1209,20,5,0,0,3.253043206,3.1,2.53,3.47,3.16,2.78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,MFU student
6611,9735,12,1209,20,5,0,0,3.253043206,3.16,3.41,3.23,2.72,3.21,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,MFU student
6612,9736,12,1209,20,5,0,0,3.253043206,3.23,2.7,3.23,3.02,3.58,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,MFU student
6613,9738,12,1209,20,5,0,1,3.253043206,2.27,2.17,1.94,1.89,1.92,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,MFU student
6614,9740,12,1209,20,5,0,0,3.253043206,3.18,3.17,2.75,3.07,3.31,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,MFU student
6615,9741,12,1209,20,5,1,1,3.32,3.32,3.51,2.85,3.17,3.38,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,MFU student
6616,9742,12,1209,20,5,0,0,2.98,2.98,3.2,2.55,2.8,3.36,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,MFU student
6617,9744,12,1209,20,5,0,0,2.83,2.8,2.83,2.5,2.54,3.16,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,MFU student
6618,9746,12,1209,20,5,0,0,3.253043206,2.77,2.75,2.33,2.58,3.04,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,MFU student
6619,9749,12,1210,11,1,0,0,3.36,3.35,3.7,2.83,2.95,3.5,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,MFU student
6620,9750,12,1210,11,1,0,0,3.13,3.06,2.96,1.9,3.08,3.21,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,MFU student
6621,9751,12,1210,29,1,1,1,3.24,3.28,3.21,3.2,3.1,3.05,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,MFU student
6622,9753,12,1210,11,1,0,0,2.72,2.74,2.73,1.86,2.41,3.47,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,MFU student
6623,9755,12,1210,11,1,0,0,3.51,3.52,3.91,2.26,3.57,3.75,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,MFU student
6624,9756,12,1210,11,1,0,0,2.47,2.65,2.67,1,2.14,2.64,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,MFU student
6625,9758,12,1210,11,1,0,0,3.16,3.14,3.5,1.91,3.1,3.28,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,MFU student
6626,9759,12,1210,29,1,1,1,3.14,3.22,2.7,2.76,3.2,3.44,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,MFU student
6627,9761,12,1210,11,1,1,1,3.53,3.6,4,3.43,3.42,3.72,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,MFU student
6628,9763,12,1210,11,1,0,0,3.19,3.19,3.52,2.93,2.79,3.34,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,MFU student
6629,9764,12,1210,11,1,0,0,2.87,2.87,2.82,2.2,2.78,3.07,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,MFU student
6630,9766,12,1210,11,1,0,0,3.46,3.46,3.6,2.82,3.2,3.64,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,MFU student
6631,9771,12,1210,11,1,1,1,3.8,3.83,3.96,3.96,3.52,3.97,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,MFU student
6632,9772,12,1210,11,1,1,1,2.59,3.11,2.92,2.6,2.5,3.25,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,MFU student
6633,9773,12,1210,11,1,0,0,3.33,3.33,3.28,2.9,2.66,3.69,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,MFU student
6634,9774,12,1210,11,1,0,0,2.66,2.57,2.8,2.04,2.23,2.93,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,MFU student
6635,9775,12,1210,11,1,1,1,3.5,3.47,3.66,2.98,3.16,3.78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,MFU student
6636,9776,12,1210,11,1,1,1,3.61,3.61,3.7,3.76,3.11,3.97,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,MFU student
6637,9779,12,1210,11,1,0,0,2.81,2.83,3.11,2.5,2.59,3.23,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,MFU student
6638,9780,12,1210,11,1,0,0,3.01,3.08,3.19,2.39,2.4,3.02,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,MFU student
6639,9782,12,1210,11,1,0,0,3.253043206,3.33,3.42,2.8,2.5,3.52,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,MFU student
6640,9783,12,1210,52,2,1,1,3.54,3.51,3.01,3.4,3.4,3.83,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,MFU student
6641,9784,12,1210,11,1,1,1,3.12,3.11,2.57,2.5,2.6,3.32,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MFU student
6642,9785,12,1210,52,2,0,0,3.253043206,2.71,3.15,2.5,2,2.34,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,MFU student
6643,9787,12,1210,11,1,1,1,3.2,3.15,3.3,2.77,2.85,3.5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,MFU student
6644,9788,12,1210,52,1,0,0,2.83,2.85,2.97,2.28,2.7,2.82,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,MFU student
6645,9789,12,1210,29,1,1,1,3.68,3.7,3.82,3.3,3.8,3.34,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,MFU student
6646,9790,12,1210,11,1,0,0,3.5,3.48,3.96,3.5,3.05,3.38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,MFU student
6647,9792,12,1210,11,1,1,1,3.67,3.63,3.4,3.73,3.37,3.7,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,MFU student
6648,9793,12,1210,52,2,0,0,2.49,2.48,2.23,2.1,2.17,2.62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,MFU student
6649,9794,12,1210,11,1,0,0,2.61,2.62,2.55,1.5,1.8,2.78,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,MFU student
6650,9795,12,1210,11,1,1,1,2.83,2.83,2.95,2.12,2.55,3.45,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,MFU student
6651,9798,12,1210,11,1,1,1,2.39,2.65,2.82,2.23,2.11,3.07,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,MFU student
6652,9799,12,1210,11,1,0,0,2.22,2.62,2.63,1.3,1.65,2.75,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,MFU student
6653,9800,12,1210,11,1,0,0,2.85,2.87,2.69,2.48,2.75,2.94,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,MFU student
6654,9803,12,1210,11,1,0,0,2.94,2.92,3.3,2.43,2.64,3.11,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,MFU student
6655,9809,12,1210,11,1,1,1,3.71,3.73,3.3,3.64,3.73,3.88,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,MFU student
6656,9810,12,1210,11,1,0,0,3.09,2.8,3.13,2.13,2.32,3.52,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,MFU student
6657,9811,12,1210,11,1,0,0,2.77,2.81,2.7,2.42,2.58,3.02,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,MFU student
6658,9814,12,1210,11,1,0,0,3.25,3.17,3.17,3.2,2.25,2.83,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,MFU student
6659,9817,12,1210,29,1,1,1,3.28,3.44,3.58,2.5,3.1,3.02,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,MFU student
6660,9818,12,1210,11,1,0,0,2.83,2.8,2.6,2.66,2.31,3.36,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,MFU student
6661,9819,12,1210,10,2,1,1,2.29,2.31,1.93,1.4,1.8,2.17,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,MFU student
6662,9820,12,1210,11,1,0,0,3.4,3.38,3.2,2.6,2.9,3.78,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,MFU student
